exponent,min_runtime_new,min_runtime_old
2132,2.592999953776598e-05,0.0006236799963517115
2133,2.8790003852918744e-05,0.000636440992821008
2134,2.8399997972883284e-05,0.0006424900057027116
2135,2.951000351458788e-05,0.0006488000071840361
2136,2.7879999834112823e-05,0.0006438099953811616
2137,2.8220005333423615e-05,0.0006689399888273329
2138,2.793999738059938e-05,0.0006393700023181736
2139,2.9140006517991424e-05,0.0006384599982993677
2140,2.8230002499185503e-05,0.0006373299984261394
2141,2.8829992515966296e-05,0.0006411600043065846
2142,2.7789996238425374e-05,0.0006508799997391179
2143,2.881001273635775e-05,0.0006508810038212687
2144,2.754000888671726e-05,0.0006484100013040006
2145,2.832000609487295e-05,0.0006436900002881885
2146,2.8180002118460834e-05,0.0006426800100598484
2147,2.8669994208030403e-05,0.0006396600074367598
2148,2.7970003429800272e-05,0.0005844800034537911
2149,2.1530009689740837e-05,0.0006341199914459139
2150,2.8230002499185503e-05,0.0006718599906889722
2151,2.9248985811136663e-05,0.0006716899952152744
2152,2.5939996703527868e-05,0.000612789997830987
2153,2.7139991289004683e-05,0.0006113799900049344
2154,2.9589995392598212e-05,0.0006986600055824965
2155,3.0270006391219795e-05,0.0007045800011837855
2156,2.9089991585351527e-05,0.0006837900000391528
2157,2.968001354020089e-05,0.0006957000005058944
2158,3.024999750778079e-05,0.0006887399940751493
2159,3.038998693227768e-05,0.0006552400009240955
2160,2.8360009309835732e-05,0.0006532999977935106
2161,2.7360001695342362e-05,0.0006722190009895712
2162,2.7999994927085936e-05,0.0006606899987673387
2163,2.8649999876506627e-05,0.0006624599918723106
2164,2.793098974507302e-05,0.0006471389933722094
2165,2.7689995476976037e-05,0.0006647300033364445
2166,2.8399997972883284e-05,0.000664820006932132
2167,2.9779999749734998e-05,0.0006790399929741398
2168,2.8620008379220963e-05,0.0006806200108258054
2169,2.9980001272633672e-05,0.0006197610055096447
2170,2.8580005164258182e-05,0.0006541999900946394
2171,4.387000808492303e-05,0.0004344200133346021
2172,1.981000241357833e-05,0.0004230899940012023
2173,2.174999099224806e-05,0.0004357310099294409
2174,2.1719999494962394e-05,0.00044317000720184296
2175,1.976999919861555e-05,0.0004411200061440468
2176,1.7268990632146597e-05,0.0004316199920140207
2177,1.894000160973519e-05,0.00042514999222476035
2178,2.0359992049634457e-05,0.0005717099993489683
2179,1.7950005712918937e-05,0.0005029000021750107
2180,1.7209997167810798e-05,0.0004754699912155047
2181,2.9999995604157448e-05,0.0005297299940139055
2182,1.9291008356958628e-05,0.0005177499988349155
2183,2.9349990654736757e-05,0.0006557899905601516
2184,2.772899460978806e-05,0.0006567789969267324
2185,2.868000592570752e-05,0.000656189993605949
2186,2.828000287991017e-05,0.0006516410066979006
2187,2.8820009902119637e-05,0.000653969997074455
2188,2.885999856516719e-05,0.0006373100040946156
2189,2.793999738059938e-05,0.0006341800035443157
2190,2.9849994461983442e-05,0.0007205099973361939
2191,3.143001231364906e-05,0.000720409007044509
2192,2.824900730047375e-05,0.0007176500075729564
2193,2.8929993277415633e-05,0.0007090899889590219
2194,2.9229995561763644e-05,0.0007078999915393069
2195,3.2199997804127634e-05,0.0007163000118453056
2196,2.754999150056392e-05,0.0006834000087110326
2197,2.924000727944076e-05,0.0006441489967983216
2198,2.7160000172443688e-05,0.0006761700060451403
2199,2.9219998396001756e-05,0.0004435099981492385
2200,1.790000533219427e-05,0.0004381299950182438
2201,1.8270002328790724e-05,0.00045075999514665455
2202,1.8699996871873736e-05,0.00044473000161815435
2203,3.024999750778079e-05,0.0006868100026622415
2204,2.8589987778104842e-05,0.0006803400028729811
2205,2.9171002097427845e-05,0.000681278994306922
2206,2.8440001187846065e-05,0.0006768300081603229
2207,2.938900433946401e-05,0.0006793899956392124
2208,2.6749999960884452e-05,0.0006853399972897023
2209,2.9048998840153217e-05,0.0006693800096400082
2210,2.75899947155267e-05,0.0006791089981561527
2211,2.8599999495781958e-05,0.0006707299908157438
2212,2.972999936901033e-05,0.000671009998768568
2213,2.8520007617771626e-05,0.0006692099996143952
2214,3.0280003556981683e-05,0.0007159390079323202
2215,3.0189999961294234e-05,0.0006635699974140152
2216,3.465899499133229e-05,0.0007139400113373995
2217,3.0280003556981683e-05,0.0004621400003088638
2218,1.84199889190495e-05,0.0005604500038316473
2219,3.106999793089926e-05,0.0005884599959244952
2220,1.8408987671136856e-05,0.0004923609958495945
2221,1.9009996321983635e-05,0.000591030009672977
2222,1.863999932538718e-05,0.00048500100092496723
2223,2.9049988370388746e-05,0.0007037699979264289
2224,2.963001315947622e-05,0.0006801099953008816
2225,2.9748989618383348e-05,0.0007044300000416115
2226,2.9009999707341194e-05,0.0006967299996176735
2227,3.0039998819120228e-05,0.0007100810034899041
2228,2.972000220324844e-05,0.0007012700079940259
2229,3.0019989935681224e-05,0.0004488400008995086
2230,1.9049999536946416e-05,0.000696639996021986
2231,3.395001112949103e-05,0.0006793499924242496
2232,1.938000787049532e-05,0.0004572300094878301
2233,1.9740007701329887e-05,0.00045980000868439674
2234,1.8930993974208832e-05,0.00048000899550970644
2235,3.2629992347210646e-05,0.0004923499946016818
2236,1.885999517980963e-05,0.0005063999997219071
2237,3.0149996746331453e-05,0.0005789099959656596
2238,2.1400002879090607e-05,0.0006049700023140758
2239,2.7389993192628026e-05,0.0005809200083604082
2240,2.9799994081258774e-05,0.0006695189949823543
2241,3.11699986923486e-05,0.00070418999530375
2242,3.0929993954487145e-05,0.0006482799944933504
2243,2.7910005883313715e-05,0.0006894800026202574
2244,2.7620000764727592e-05,0.0006663800013484433
2245,2.8380003641359508e-05,0.0007006499945418909
2246,2.8310008929111063e-05,0.0006741499964846298
2247,2.9130998882465065e-05,0.0006886400078656152
2248,2.8059992473572493e-05,0.0006886299961479381
2249,3.0051000067032874e-05,0.0006837999972049147
2250,3.051999374292791e-05,0.0007259499980136752
2251,3.108000964857638e-05,0.0007082399970386177
2252,3.0370007152669132e-05,0.0007095399923855439
2253,3.1130999559536576e-05,0.0007027899991953745
2254,3.1050003599375486e-05,0.0006642209918936715
2255,3.3311007427982986e-05,0.000666520994855091
2256,2.9759990866295993e-05,0.0005108799959998578
2257,3.0071008950471878e-05,0.0007059899944579229
2258,2.9779999749734998e-05,0.000708949999534525
2259,3.0839990358799696e-05,0.0007034099980955943
2260,3.034000110346824e-05,0.0006997600139584392
2261,3.063000622205436e-05,0.0007095499895513058
2262,3.086999640800059e-05,0.0007070100109558553
2263,3.1611009035259485e-05,0.000700039992807433
2264,3.0060007702559233e-05,0.0007000110053922981
2265,3.076999564655125e-05,0.0007655900117242709
2266,3.09309980366379e-05,0.000670580004225485
2267,2.955998934339732e-05,0.0006957000005058944
2268,2.924998989328742e-05,0.000470409999252297
2269,1.9839993910863996e-05,0.0005278700118651614
2270,3.234999894630164e-05,0.0007852199923945591
2271,3.300998650956899e-05,0.0007483999943360686
2272,3.0009992769919336e-05,0.0008074800134636462
2273,3.089000529143959e-05,0.0007531599985668436
2274,3.0409995815716684e-05,0.0007011300040176138
2275,2.4031003704294562e-05,0.0007162810070440173
2276,3.174999437760562e-05,0.0007521000079577789
2277,3.252000897191465e-05,0.0007242900028359145
2278,3.137999738100916e-05,0.0007168300071498379
2279,3.1929012038744986e-05,0.0007425899966619909
2280,2.8780006687156856e-05,0.0006875600083731115
2281,3.24300053762272e-05,0.0005107399920234457
2282,3.0450013582594693e-05,0.0007378000009339303
2283,3.0979994335211813e-05,0.0007302090089069679
2284,2.937098906841129e-05,0.0007484300003852695
2285,3.112999547738582e-05,0.0007319599972106516
2286,3.033000393770635e-05,0.0005876210052520037
2287,2.296900493092835e-05,0.0004767990030813962
2288,1.999999221879989e-05,0.0005517999961739406
2289,3.1620002118870616e-05,0.0007296300027519464
2290,3.120000474154949e-05,0.0007621300028404221
2291,3.434999962337315e-05,0.0007582499965792522
2292,3.182000364176929e-05,0.0007237899990286678
2293,3.344001015648246e-05,0.0007608599989907816
2294,3.4630007576197386e-05,0.0008011400059331208
2295,3.47500026691705e-05,0.0007575100025860593
2296,3.2500000088475645e-05,0.0007063999946694821
2297,3.169999399688095e-05,0.0007219100079964846
2298,3.827000909950584e-05,0.0007949800055939704
2299,3.5810007830150425e-05,0.0007975599874043837
2300,3.35100048687309e-05,0.0007675399974687025
2301,3.3150005037896335e-05,0.0007669400074519217
2302,3.353999636601657e-05,0.0007552900060545653
2303,3.5169010516256094e-05,0.0007584690029034391
2304,3.143999492749572e-05,0.0007703900046180934
2305,3.2131007174029946e-05,0.0007603400008520111
2306,3.295000351499766e-05,0.00048551999498158693
2307,1.9699989934451878e-05,0.0004804700001841411
2308,2.767000114545226e-05,0.0005000300006940961
2309,1.956000050995499e-05,0.0004796900029759854
2310,2.5350003852508962e-05,0.0004769999941345304
2311,2.283000503666699e-05,0.00047294999239966273
2312,2.174999099224806e-05,0.0004788999940501526
2313,2.174900146201253e-05,0.00047681000432930887
2314,2.7379996026866138e-05,0.00048237999726552516
2315,2.1289990399964154e-05,0.0004903899971395731
2316,2.0619991119019687e-05,0.0004798500012839213
2317,2.1329993614926934e-05,0.000477080000564456
2318,2.0970008336007595e-05,0.00047981899115256965
2319,2.1590007236227393e-05,0.0004787600046256557
2320,2.0619991119019687e-05,0.00047756900312379
2321,2.1159998141229153e-05,0.0004789500089827925
2322,2.094999945256859e-05,0.0004788100050063804
2323,2.3249987862072885e-05,0.00048276000597979873
2324,1.9630009774118662e-05,0.0004843700007768348
2325,2.1579995518550277e-05,0.00047844900109339505
2326,2.1548999939113855e-05,0.0004868099931627512
2327,2.2020001779310405e-05,0.0004812400002265349
2328,2.2499996703118086e-05,0.00048326099931728095
2329,2.138000854756683e-05,0.0004838500026380643
2330,2.1149986423552036e-05,0.0004859100008616224
2331,2.0531006157398224e-05,0.0004841210029553622
2332,2.113000664394349e-05,0.00048721999337431043
2333,2.1689003915525973e-05,0.000483638999867253
2334,2.0480001694522798e-05,0.00048245000652968884
2335,2.191998646594584e-05,0.0004817099979845807
2336,2.7820002287626266e-05,0.00048754000454209745
2337,1.9850005628541112e-05,0.0004855800070799887
2338,1.9829996745102108e-05,0.0004892610013484955
2339,2.1710002329200506e-05,0.0004835599975194782
2340,2.0930005121044815e-05,0.00048462999984622
2341,2.317999314982444e-05,0.0004844499926548451
2342,2.1379993995651603e-05,0.0004858399915974587
2343,2.0530002075247467e-05,0.0004866399976890534
2344,2.0890001906082034e-05,0.0004896990139968693
2345,2.1460000425577164e-05,0.0006205300014698878
2346,2.0220002625137568e-05,0.000580619991524145
2347,1.9979997887276113e-05,0.0005720100016333163
2348,3.234000178053975e-05,0.0007628599996678531
2349,3.301000106148422e-05,0.0004943399981129915
2350,2.2050007828511298e-05,0.0004990699962945655
2351,2.4320004740729928e-05,0.000491320010041818
2352,1.941999653354287e-05,0.0006787099991925061
2353,3.49300098605454e-05,0.0006527100049424917
2354,3.32509953295812e-05,0.0008421999955317006
2355,3.486999776214361e-05,0.0008219500014092773
2356,3.326000296510756e-05,0.000829249998787418
2357,3.5029996070079505e-05,0.0008372000011149794
2358,3.4370998037047684e-05,0.0008117600082186982
2359,3.75300005543977e-05,0.000800649999291636
2360,3.316000220365822e-05,0.0005060599942225963
2361,2.2330001229420304e-05,0.0005212100077187642
2362,3.416999243199825e-05,0.0008124099986162037
2363,3.4649987355805933e-05,0.000851759992656298
2364,3.423000453040004e-05,0.0007958499918458983
2365,3.430999640841037e-05,0.0007864400104153901
2366,3.4550001146271825e-05,0.0008018299995455891
2367,3.434000245761126e-05,0.0008097599929897115
2368,3.187000402249396e-05,0.0008104000007733703
2369,3.278999065514654e-05,0.0007822199986549094
2370,3.107999509666115e-05,0.0008024099952308461
2371,3.457001002971083e-05,0.0007606199942529202
2372,1.9920000340789557e-05,0.0006717609940096736
2373,3.116000152658671e-05,0.0007928510021883994
2374,3.4819997381418943e-05,0.0008312499994644895
2375,3.214000025764108e-05,0.0008037200022954494
2376,3.18100064760074e-05,0.0008371900039492175
2377,3.4420008887536824e-05,0.0008255400025518611
2378,3.5389006370678544e-05,0.0008364700042875484
2379,3.391000791452825e-05,0.0008281689952127635
2380,3.3809992601163685e-05,0.0008176209958037362
2381,3.392899816390127e-05,0.0008247100049629807
2382,3.544999344740063e-05,0.0008039699896471575
2383,3.3168995287269354e-05,0.0007823799969628453
2384,3.5428995033726096e-05,0.0007706389878876507
2385,3.982000635005534e-05,0.0008098000107565895
2386,3.545900108292699e-05,0.0007769599906168878
2387,3.62699938705191e-05,0.000827159994514659
2388,3.6119992728345096e-05,0.0008170700020855293
2389,6.47100096102804e-05,0.0008751599962124601
2390,3.4819997381418943e-05,0.0007717900007264689
2391,3.58300021616742e-05,0.0007645000005140901
2392,2.5000001187436283e-05,0.0008040999964578077
2393,3.8188998587429523e-05,0.0008322399953613058
2394,3.375999222043902e-05,0.0007670299964956939
2395,3.4860000596381724e-05,0.0008534200023859739
2396,3.518001176416874e-05,0.0008656489953864366
2397,3.6389988963492215e-05,0.0008618599968031049
2398,3.661999653559178e-05,0.0008662100008223206
2399,3.693999315146357e-05,0.0008469799940939993
2400,3.167999966535717e-05,0.0008628400100860745
2401,3.538999590091407e-05,0.0008722100028535351
2402,3.591000859159976e-05,0.0008353699959116057
2403,3.426900366321206e-05,0.0008403809915762395
2404,3.447000926826149e-05,0.0007314410031540319
2405,2.4451001081615686e-05,0.0007793200056767091
2406,3.381998976692557e-05,0.0008505000005243346
2407,3.4989992855116725e-05,0.0008561099966755137
2408,3.420999564696103e-05,0.0008503300050506368
2409,3.597000613808632e-05,0.0008472899935441092
2410,3.548999666236341e-05,0.0008588199998484924
2411,3.632999141700566e-05,0.0008373099990421906
2412,3.4079988836310804e-05,0.0008422200044151396
2413,3.584999649319798e-05,0.0008450199966318905
2414,3.522000042721629e-05,0.0008509299950674176
2415,3.628899867180735e-05,0.0008660500025143847
2416,3.438000567257404e-05,0.0008588299970142543
2417,3.55200027115643e-05,0.0008622699970146641
2418,3.510000533424318e-05,0.0008592800004407763
2419,3.6640005419030786e-05,0.0008893999911379069
2420,3.510000533424318e-05,0.0008741900091990829
2421,2.8210008167661726e-05,0.0007476299942936748
2422,3.5191013012081385e-05,0.0008472100016660988
2423,3.758000093512237e-05,0.0008171500085154548
2424,3.458000719547272e-05,0.0008768800034886226
2425,3.592899884097278e-05,0.0008484900026815012
2426,3.466999623924494e-05,0.0008309499971801415
2427,3.623000520747155e-05,0.0008404109976254404
2428,3.7820005672983825e-05,0.0007899099873611704
2429,3.48799949279055e-05,0.0008467089937767014
2430,3.2590003684163094e-05,0.0008126300090225413
2431,3.631100116763264e-05,0.0008030499884625897
2432,3.47500026691705e-05,0.0008863699913490564
2433,3.401000867597759e-05,0.0008549299964215606
2434,3.32509953295812e-05,0.0008414000039920211
2435,3.426999319344759e-05,0.0008447389991488308
2436,3.309000749140978e-05,0.0007252099894685671
2437,2.0979990949854255e-05,0.0007190410105977207
2438,3.4280004911124706e-05,0.0007680499984417111
2439,3.517000004649162e-05,0.0008462099940516055
2440,3.3809992601163685e-05,0.0008498700044583529
2441,3.488000947982073e-05,0.0008260500035248697
2442,3.447000926826149e-05,0.0008684299973538145
2443,3.399999695830047e-05,0.0009661799995228648
2444,3.4850003430619836e-05,0.000870000003487803
2445,3.5470002330839634e-05,0.000780538990511559
2446,3.268900036346167e-05,0.0008980699931271374
2447,3.347100573591888e-05,0.000904090004041791
2448,3.272001049481332e-05,0.0007956000044941902
2449,3.3810007153078914e-05,0.0007974199979798868
2450,3.252900205552578e-05,0.0008162000012816861
2451,3.347000165376812e-05,0.0008823500102153048
2452,3.277001087553799e-05,0.0008076910016825423
2453,3.6079989513382316e-05,0.0008247389923781157
2454,3.332000051159412e-05,0.0008093000069493428
2455,3.681000089272857e-05,0.000965671002632007
2456,3.6450001061894e-05,0.0008973899966804311
2457,3.630999708548188e-05,0.000889560003997758
2458,3.681000089272857e-05,0.0008251099934568629
2459,3.2490002922713757e-05,0.0007890299893915653
2460,3.387100878171623e-05,0.0006173199944896623
2461,3.3060001442208886e-05,0.0007912400033092126
2462,3.3459989936091006e-05,0.0008007900032680482
2463,3.391000791452825e-05,0.0008173600072041154
2464,3.340900002513081e-05,0.0008150900102918968
2465,3.435999678913504e-05,0.0008129699999699369
2466,3.434999962337315e-05,0.0008135700045386329
2467,3.526000364217907e-05,0.0008180699951481074
2468,3.4290002076886594e-05,0.0008150389912771061
2469,3.52689967257902e-05,0.0005244299973128363
